Time,Size,Amazon Echo,Belkin Motion,Belkin Switch,Blipcare BloodPressure Meter,HP Printer,Dropcam,Insteon Camera,LIFX Smart Bulb,NEST Smoke Alarm,Netatmo Welcome Camera,Netatmo Weather Station,PIX-STAR Photo-frame,Samsung SmartCam,Smart Things,TP-Link Day Night Cloud camera,TP-Link Smart plug,Triby Speaker,Withings Smart Baby Monitor,Withings Smart scale,Withings Aura smart sleep sensor,iHome Plug,Samsung Galaxy Tab,Android Phone 1,Laptop,MacBook,Android Phone 2,iPhone,MacBook/iPhone,User Activity
2016/9/30 19:18,1200517,93,190,166,0,4,473,58,33,0,184,0,0,124,26,31,0,11,49,0,43,4,201,0,0,0,0,0,0,0
2016/9/30 19:19,1200517,12,0,0,0,0,473,58,24,180,6,0,0,124,26,31,0,11,49,0,43,4,399,0,0,0,0,0,0,0
2016/9/30 19:20,1200517,93,190,166,0,4,473,58,24,178,184,0,47,124,26,31,6,11,49,0,43,4,201,0,0,0,0,0,0,0
2016/9/30 19:21,30878,93,0,0,0,4,473,58,24,219,6,0,47,124,14,31,0,11,49,0,43,4,201,0,0,0,0,0,0,0
2016/9/30 19:22,1200517,93,190,166,0,0,473,58,24,0,184,0,0,124,14,31,0,2,49,0,43,4,201,0,0,0,0,0,0,0
2016/9/30 19:23,1200517,93,0,166,0,4,473,58,24,0,6,0,0,6,26,31,0,11,49,0,43,4,201,0,0,0,0,0,0,0
2016/9/30 19:24,26739,93,0,0,0,4,104,58,24,0,184,29,0,6,14,31,6,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 19:25,1200517,76,190,166,0,0,100,58,24,0,184,29,0,124,26,31,0,11,49,0,43,4,201,0,0,0,0,0,0,0
2016/9/30 19:26,27283,76,0,0,0,4,473,58,24,0,184,29,0,6,14,31,0,11,49,0,43,92,201,0,0,0,0,0,0,0
2016/9/30 19:27,1200517,93,190,166,0,4,473,58,24,0,6,29,0,124,14,31,0,2,49,0,43,6,201,0,0,0,0,0,0,0
2016/9/30 19:28,1200517,93,0,0,0,0,473,79,24,0,6,0,0,124,26,31,6,11,49,0,43,23,201,0,0,0,0,0,0,0
2016/9/30 19:29,1200517,93,0,0,0,4,473,79,24,0,6,29,0,124,14,31,0,11,49,0,43,23,201,0,0,0,0,0,0,0
2016/9/30 19:30,1200517,93,190,166,0,4,104,58,24,0,184,29,0,124,26,31,0,11,49,0,43,4,201,0,0,0,0,0,0,0
2016/9/30 19:31,29337,93,190,0,0,0,473,58,24,0,6,29,0,6,14,31,0,11,49,0,43,4,201,0,0,0,0,0,0,0
2016/9/30 19:32,1200517,118,190,166,0,4,473,58,24,0,6,29,0,124,14,31,6,2,49,0,66,4,0,0,0,0,0,0,0,7
2016/9/30 19:33,1200517,118,0,0,0,4,473,58,24,0,6,0,29,6,26,31,0,11,49,0,54,4,0,0,0,0,0,0,0,7
2016/9/30 19:34,1200517,93,0,168,0,0,102,58,24,180,184,29,0,6,14,31,0,11,49,0,54,4,0,0,0,0,0,0,0,0
2016/9/30 19:35,1200517,93,190,164,0,4,473,58,24,179,184,29,0,124,26,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 19:36,29437,93,190,166,0,4,473,58,24,48,6,29,0,124,26,31,6,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 19:37,1200517,93,190,166,0,0,473,58,24,48,6,0,0,124,14,31,0,11,55,0,43,4,201,0,0,0,0,0,0,0
2016/9/30 19:38,1200517,93,190,0,0,4,473,58,24,0,184,0,0,124,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 19:39,26314,93,0,0,0,4,473,58,24,0,6,0,0,124,26,31,0,11,49,0,43,4,201,0,0,0,0,0,0,0
2016/9/30 19:40,1200517,93,190,166,0,0,473,58,24,0,6,0,0,124,14,31,6,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 19:41,26582,93,0,166,0,4,473,58,24,0,6,0,0,124,26,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 19:42,1200517,93,0,0,0,4,473,58,24,0,184,0,0,6,26,31,0,2,49,0,69,4,0,0,0,0,0,0,0,0
2016/9/30 19:43,1200517,93,250,196,0,0,99,58,24,0,184,0,0,124,26,31,0,11,49,0,69,4,0,0,0,0,0,0,0,9
2016/9/30 19:44,1877130,93,0,0,0,4,473,58,24,0,6,29,0,6,14,31,6,11,49,0,43,4,0,0,0,0,0,0,0,9
2016/9/30 19:45,728697,93,190,166,0,4,473,58,24,0,6,29,0,124,26,31,0,11,49,0,43,21,0,0,0,0,0,0,0,11
2016/9/30 19:46,1200517,93,0,166,0,0,473,58,24,0,6,0,0,124,26,31,0,11,49,0,43,21,0,0,0,0,0,0,0,11
2016/9/30 19:47,31763,93,0,0,0,4,473,58,24,0,6,0,0,124,23,31,0,2,49,0,43,4,0,0,0,0,0,0,0,9
2016/9/30 19:48,1200517,93,190,166,0,4,99,58,24,0,184,0,15,124,48,31,6,11,49,0,43,4,0,0,0,0,0,0,0,12
2016/9/30 19:49,27990,93,190,0,0,0,473,58,24,0,6,0,20,6,47,31,6,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 19:50,1200517,93,190,166,0,4,473,58,24,0,184,0,34,124,47,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 19:51,28709,93,0,0,0,4,473,58,24,0,6,0,0,6,26,31,0,1,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 19:52,1200517,93,190,166,0,0,473,58,24,0,184,0,0,124,14,31,6,2,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 19:53,1200517,93,0,166,0,4,473,58,24,0,6,0,29,6,26,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 19:54,1200517,93,190,0,0,4,473,58,24,0,6,29,0,124,14,31,0,11,74,0,43,4,0,0,0,0,0,0,0,7
2016/9/30 19:55,1200517,93,190,166,0,0,473,58,24,0,6,29,0,124,26,31,0,11,74,0,67,4,0,0,0,0,0,0,0,7
2016/9/30 19:56,24548,12,0,0,0,4,473,58,24,0,184,29,0,6,14,31,6,1,49,0,67,4,0,0,0,0,0,0,0,7
2016/9/30 19:57,1200517,93,190,166,0,4,473,58,24,0,6,29,0,124,14,31,0,2,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 19:58,1200517,93,190,0,0,4,473,58,24,0,184,0,0,124,26,31,0,11,65,0,43,4,0,0,0,0,0,0,0,7
2016/9/30 19:59,27760,93,0,166,0,4,473,58,24,0,6,0,0,5,26,31,0,11,49,0,43,4,0,0,0,0,0,0,0,7
2016/9/30 20:00,1200517,93,190,166,0,4,104,58,24,0,184,0,0,124,14,31,6,11,49,0,43,4,0,0,0,0,0,0,0,7
2016/9/30 20:01,31437,93,0,0,0,0,473,58,24,0,6,0,0,6,14,31,0,1,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:02,1200517,93,0,0,0,10,473,58,24,0,192,0,0,124,14,31,0,2,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:03,1115533,93,190,166,0,0,473,71,24,0,35,0,0,124,26,31,6,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:04,1075148,93,0,166,0,4,473,71,24,0,394,0,0,6,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:05,1200517,93,190,166,0,4,473,58,24,0,399,29,0,124,26,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:06,27236,93,0,0,0,0,473,58,24,0,217,29,0,6,14,31,0,1,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:07,1200517,93,190,0,0,4,473,58,24,0,217,29,0,124,26,31,6,2,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:08,1200517,93,190,189,0,4,473,58,24,0,184,29,41,124,26,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:09,27303,93,0,0,0,0,473,58,24,0,184,29,29,124,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:10,27086,93,0,0,0,4,473,58,24,0,184,29,29,6,26,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:11,1200517,93,186,166,0,4,473,58,24,0,6,29,0,124,26,31,6,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:12,1200517,93,177,0,0,0,473,58,24,0,6,29,0,124,26,31,0,2,49,0,70,4,0,0,0,0,0,0,0,0
2016/9/30 20:13,1200517,93,190,166,0,4,473,58,30,0,6,0,29,124,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:14,1200517,93,0,0,0,4,473,58,24,0,184,29,0,124,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:15,1200517,93,190,166,0,0,473,58,24,0,6,0,0,124,26,0,6,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:16,1200517,93,190,0,0,4,473,58,24,0,6,0,0,124,26,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:17,1200517,93,0,166,0,4,473,58,24,0,6,0,0,6,14,31,0,2,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:18,1200517,93,190,166,0,0,473,58,24,0,184,0,0,124,26,31,0,11,49,0,43,4,0,0,0,0,48,0,0,0
2016/9/30 20:19,24654,12,0,0,0,4,473,58,24,0,6,0,0,124,14,31,6,11,49,0,43,4,0,0,0,0,68,0,0,0
2016/9/30 20:20,1200517,93,190,166,0,4,473,58,24,0,6,34,0,124,14,31,0,11,49,0,43,4,0,0,0,0,110,0,0,0
2016/9/30 20:21,30297,93,190,0,0,4,473,58,24,0,6,0,0,124,26,31,0,1,49,0,43,4,0,0,0,0,110,0,0,0
2016/9/30 20:22,1200517,93,190,166,0,0,473,58,24,0,6,0,0,124,26,31,0,2,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:23,1200517,93,0,0,0,4,473,58,24,0,6,0,0,6,26,31,6,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:24,28074,93,0,0,0,4,473,58,24,0,184,0,35,124,14,31,24,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:25,1200517,93,190,166,0,0,473,58,24,0,184,0,38,124,26,31,6,11,49,0,65,4,0,0,0,0,0,0,0,0
2016/9/30 20:26,29016,93,0,166,0,4,473,58,24,0,184,0,42,124,14,31,8,1,49,0,65,4,0,0,0,0,0,0,0,0
2016/9/30 20:27,1200517,93,190,166,0,4,473,58,24,0,6,0,42,124,26,31,8,2,60,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:28,1200517,93,190,0,0,0,473,58,24,0,6,0,0,6,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:29,1200517,93,190,166,0,4,473,58,24,0,6,0,0,124,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:30,1200517,93,190,124,0,4,473,58,24,0,163,29,0,124,26,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:31,30888,13,0,164,0,0,473,58,24,0,397,29,0,124,26,31,6,1,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:32,1200517,93,190,216,0,4,473,58,24,0,240,0,0,124,26,31,0,2,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:33,1200517,12,0,0,0,4,473,58,24,0,240,29,0,124,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:34,1200517,93,190,166,0,0,473,58,24,0,6,0,29,124,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:35,1200517,93,0,166,0,4,473,58,24,0,6,0,0,6,26,31,6,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:36,27085,93,0,0,0,4,473,58,24,0,184,0,0,6,26,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:37,1200517,113,190,166,0,0,473,58,24,0,6,0,0,124,26,31,0,2,49,0,43,4,0,100,0,0,0,0,0,0
2016/9/30 20:38,1200517,93,0,0,0,4,473,58,24,0,184,0,0,6,14,31,0,11,49,0,43,4,0,9,0,0,0,0,0,0
2016/9/30 20:39,30692,93,190,0,0,4,473,58,24,0,6,0,0,6,26,31,6,11,49,0,43,4,0,26,0,0,0,0,0,0
2016/9/30 20:40,1200517,93,190,166,0,0,473,58,24,0,184,29,0,124,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:41,23720,93,0,0,0,4,102,58,24,0,6,0,0,124,14,31,0,1,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:42,1200517,93,190,166,0,4,473,58,24,0,6,0,0,124,26,31,0,2,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:43,1200517,93,190,0,0,0,473,58,24,0,6,0,0,124,26,31,37,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:44,1200517,93,190,166,0,4,473,58,24,0,184,0,0,124,14,31,37,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:45,1200517,93,0,0,0,4,473,58,28,0,6,0,0,6,26,31,6,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:46,1200517,93,0,0,0,0,473,58,28,0,184,0,0,6,14,31,0,11,49,0,43,4,0,0,0,0,0,12,180,0
2016/9/30 20:47,1200517,93,190,0,0,4,473,58,24,0,6,0,0,124,26,31,6,2,49,0,43,4,0,0,0,0,0,92,93,0
2016/9/30 20:48,1200517,93,190,0,0,4,473,58,24,0,6,0,0,124,14,31,0,11,49,0,43,4,0,0,0,0,0,11,182,0
2016/9/30 20:49,1200517,93,190,166,0,0,473,58,24,0,6,0,0,124,14,31,6,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:50,1200517,93,0,0,0,4,473,58,24,0,184,29,0,6,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:51,433959,93,190,166,0,4,473,58,24,0,6,29,0,124,26,31,6,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:52,529149,93,190,0,0,0,473,58,24,0,184,0,0,124,14,31,0,2,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:53,1200517,93,0,166,0,4,473,58,24,0,6,29,0,6,26,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:54,1200517,93,190,166,0,4,473,58,24,0,184,27,29,124,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:55,1200517,93,0,0,0,0,102,59,24,0,6,29,29,6,26,31,6,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:56,1200517,93,0,166,0,4,473,58,24,0,184,29,51,6,14,31,0,1,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 20:57,1200517,93,309,250,0,4,473,58,24,0,6,0,29,124,26,31,0,2,49,0,43,4,0,0,0,0,0,0,0,7
2016/9/30 20:58,1200517,93,0,166,0,0,473,58,24,0,184,0,0,6,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,7
2016/9/30 20:59,1200517,12,178,166,0,4,473,58,24,0,6,0,0,124,26,31,6,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:00,26954,93,189,0,0,4,101,58,24,0,184,0,0,124,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:01,1200517,93,190,166,0,0,103,58,24,0,6,0,0,124,14,31,0,1,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:02,1200517,93,0,166,0,4,473,58,24,0,184,0,0,124,26,31,0,2,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:03,1200517,93,190,166,0,4,473,58,24,0,6,0,0,124,26,31,6,11,49,0,43,4,0,0,84557,0,0,0,0,0
2016/9/30 21:04,28568,12,0,0,0,0,473,58,24,0,6,0,0,124,14,31,0,11,49,0,43,4,0,0,81041,0,0,0,0,0
2016/9/30 21:05,1200517,93,0,0,0,4,473,58,24,0,6,29,0,6,26,31,0,11,49,0,43,4,0,0,98590,0,0,0,0,0
2016/9/30 21:06,1200517,13,190,166,0,4,473,58,24,0,184,29,0,124,14,31,0,1,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:07,1200517,93,0,166,0,0,473,58,24,0,184,26,0,6,26,31,6,2,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:08,1200517,93,190,166,0,4,473,58,24,0,184,28,0,124,14,31,0,11,49,0,43,7,0,0,0,0,0,0,0,0
2016/9/30 21:09,29252,93,0,0,0,4,473,58,24,0,184,29,0,124,14,31,0,11,49,0,43,7,0,0,0,0,0,0,0,0
2016/9/30 21:10,31479,93,190,0,0,0,100,58,24,0,6,29,0,6,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:11,1200517,93,190,166,0,4,473,58,24,0,6,0,0,124,14,31,6,1,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:12,1200517,93,0,0,0,4,473,58,24,0,184,29,0,124,26,31,0,2,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:13,1200517,93,0,0,0,0,473,58,24,0,6,29,0,124,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:14,1200517,93,190,166,0,4,99,58,24,0,184,29,29,124,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:15,28311,93,190,0,0,4,473,58,24,0,6,0,0,124,26,31,6,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:16,1200517,93,190,166,0,0,473,58,24,0,184,0,0,124,26,0,0,1,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:17,1200517,93,0,0,0,4,473,58,24,0,6,0,0,6,26,31,0,2,49,0,63,4,0,0,0,0,0,0,0,0
2016/9/30 21:18,1200517,12,190,166,0,4,473,58,33,0,6,0,0,124,14,31,0,11,49,0,43,4,0,0,0,0,0,0,480,0
2016/9/30 21:19,26490,93,190,0,0,0,104,58,24,0,6,0,0,124,14,31,6,11,49,0,43,4,0,0,0,0,0,0,2215,0
2016/9/30 21:20,1200517,93,258,188,0,4,473,58,24,0,184,0,0,124,26,31,0,11,49,0,43,4,0,0,0,0,0,0,218,0
2016/9/30 21:21,30311,93,0,188,0,4,473,58,24,0,6,29,0,124,26,31,0,11,49,0,43,4,168,0,0,0,0,0,0,0
2016/9/30 21:22,1200517,93,0,0,0,0,473,58,24,0,184,29,0,6,26,31,0,2,49,0,43,4,101,0,0,0,0,0,0,0
2016/9/30 21:23,1200517,93,190,166,0,4,473,58,24,0,6,0,0,124,14,31,6,11,49,0,43,4,201,0,0,0,0,0,0,0
2016/9/30 21:24,29762,93,190,0,0,4,473,58,24,0,184,29,0,6,26,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:25,1083096,13,190,166,0,0,473,58,24,0,184,29,0,124,26,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:26,1133630,93,190,0,0,4,99,58,24,0,184,29,0,124,26,31,6,2,49,0,43,17,0,0,0,0,0,0,0,0
2016/9/30 21:27,1579419,93,0,0,0,4,473,58,24,0,6,29,0,124,26,31,0,2,49,0,43,6,0,0,0,0,0,0,0,0
2016/9/30 21:28,1200517,93,190,166,0,0,473,58,24,0,184,29,0,124,26,31,0,11,49,0,43,7,0,0,0,0,0,0,0,0
2016/9/30 21:29,28773,93,0,166,0,4,473,58,24,0,6,29,0,6,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:30,26673,13,0,0,0,4,473,58,24,0,184,0,0,124,26,31,6,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:31,454437,93,190,166,0,0,473,58,24,0,6,0,0,124,26,31,0,1,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:32,1070664,93,0,0,0,4,473,58,24,0,6,0,0,6,26,31,0,2,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:33,1200517,93,190,166,0,4,473,58,24,0,184,0,0,124,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:34,1200517,13,0,166,0,4,473,58,24,0,184,0,0,6,14,31,6,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:35,1200517,93,190,166,0,0,473,58,24,0,6,0,29,124,26,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:36,1200517,93,0,0,0,4,563,55,24,0,6,29,0,124,26,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:37,1200517,93,190,0,0,4,454,61,24,0,184,0,0,6,26,31,0,11,64,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:38,1200517,93,190,166,0,4,473,74,24,0,184,0,0,124,14,31,6,11,64,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:39,1200517,13,0,0,0,4,473,74,24,0,272,0,0,124,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,7
2016/9/30 21:40,1200517,93,190,166,0,4,473,58,24,0,272,0,0,124,26,31,0,11,49,0,43,4,0,1,0,0,0,0,0,7
2016/9/30 21:41,29447,12,0,0,0,0,473,58,24,0,6,0,0,6,26,31,0,1,49,0,43,4,0,10,0,0,0,0,0,0
2016/9/30 21:42,1200517,93,190,0,0,4,473,58,24,0,6,0,0,6,26,31,6,2,49,0,43,4,0,3,0,0,0,0,0,0
2016/9/30 21:43,1200517,13,190,166,0,4,473,58,24,0,184,0,0,124,26,31,0,11,49,0,43,4,0,3,0,0,0,0,0,0
2016/9/30 21:44,1200517,93,0,0,0,0,473,58,24,0,184,0,45,124,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:45,1200517,93,190,209,0,4,473,58,24,0,6,0,29,124,26,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:46,1200517,93,190,209,0,4,473,58,24,0,699,29,29,6,26,31,6,1,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:47,1200517,93,0,166,0,0,473,58,24,0,699,35,0,6,26,31,0,2,49,0,43,4,0,0,0,0,0,0,0,7
2016/9/30 21:48,1200517,93,190,166,0,4,473,58,24,0,263,0,0,124,26,31,0,11,49,0,43,4,0,0,0,0,0,0,0,11
2016/9/30 21:49,1200517,93,0,0,0,4,473,58,24,0,465,0,0,124,14,31,6,11,49,0,43,4,0,0,0,0,0,0,0,11
2016/9/30 21:50,1200517,93,0,0,0,0,473,58,24,0,465,29,0,124,14,31,6,11,49,0,43,4,0,0,0,0,0,0,0,13
2016/9/30 21:51,1200517,93,190,166,0,4,473,58,24,0,6,33,0,124,26,31,0,1,49,0,43,4,0,0,0,0,0,0,0,13
2016/9/30 21:52,1200517,93,0,166,0,4,473,58,24,0,184,35,0,6,26,31,0,2,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:53,1200517,13,190,166,0,0,473,58,24,0,225,35,0,124,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 21:54,1200517,93,0,0,0,4,473,58,24,0,225,0,0,6,14,31,6,11,80,0,43,4,0,0,0,0,0,1464,0,7
2016/9/30 21:55,1200517,93,190,166,0,4,473,58,24,0,6,0,29,124,26,31,0,11,80,0,43,4,0,0,0,0,0,581,0,7
2016/9/30 21:56,1200517,93,0,166,0,0,473,58,24,0,184,29,0,6,26,31,0,11,49,0,43,4,0,0,0,0,0,155,0,7
2016/9/30 21:57,1200517,13,0,0,0,4,473,58,24,0,184,40,0,6,26,31,0,2,49,0,43,4,0,0,0,0,0,21,0,0
2016/9/30 21:58,1200517,12,190,166,0,4,473,57,24,0,184,40,0,124,14,31,6,11,49,0,43,4,0,20,0,0,0,84,0,0
2016/9/30 21:59,1200517,93,0,166,0,0,473,57,24,0,6,0,0,6,26,31,0,11,49,0,43,4,0,1,0,0,0,163,0,0
2016/9/30 22:00,1200517,93,190,0,0,4,473,58,24,0,6,0,0,124,26,31,0,11,49,0,43,4,546,16,0,0,0,163,0,7
2016/9/30 22:01,1200517,93,190,166,0,4,473,58,24,0,250,0,0,124,26,31,0,11,49,0,43,4,546,16,0,0,0,0,0,7
2016/9/30 22:02,1200517,93,0,0,0,0,473,58,24,0,250,0,0,124,26,31,6,2,49,0,43,4,201,0,0,0,0,0,0,0
2016/9/30 22:03,1200517,93,190,0,0,4,473,58,24,0,246,0,0,6,26,31,0,11,49,0,43,4,201,0,0,0,0,0,0,7
2016/9/30 22:04,480461,93,190,166,0,4,473,58,24,0,246,0,0,124,26,31,0,11,49,0,43,4,201,0,0,0,0,0,0,7
2016/9/30 22:05,477541,93,0,166,0,0,473,58,24,0,184,0,0,124,26,31,0,11,49,0,43,4,201,0,0,0,0,0,0,0
2016/9/30 22:06,1200517,93,190,166,0,4,473,56,24,0,6,29,0,124,14,31,6,2,49,0,43,4,201,0,0,0,0,0,0,0
2016/9/30 22:07,1200517,93,190,0,0,4,473,62,24,0,184,29,0,124,26,31,0,2,49,0,43,4,332,0,0,0,0,0,0,7
2016/9/30 22:08,1200517,93,0,211,0,0,473,78,24,0,235,29,0,124,13,31,0,11,49,0,43,4,201,0,0,0,0,0,0,7
2016/9/30 22:09,1200517,93,190,121,0,4,473,78,24,0,454,0,0,124,26,31,0,11,49,0,43,4,201,0,0,0,0,0,0,7
2016/9/30 22:10,1200517,93,0,187,0,4,473,58,24,0,184,0,0,124,14,31,6,11,49,0,43,4,201,0,0,0,0,0,0,0
2016/9/30 22:11,1200517,93,0,187,0,0,473,58,24,0,184,0,0,124,14,31,0,2,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 22:12,1200517,93,190,166,0,4,574,58,24,0,184,0,0,124,26,31,0,2,49,0,43,4,0,0,0,0,0,0,0,7
2016/9/30 22:13,1200517,93,190,0,0,4,574,58,32,0,184,0,0,6,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,7
2016/9/30 22:14,1200517,93,190,166,0,0,473,58,32,0,184,0,0,124,26,31,6,11,49,0,43,4,0,0,0,0,0,0,0,7
2016/9/30 22:15,1200517,93,0,0,0,4,473,58,24,0,184,0,29,124,26,31,0,11,49,0,65,6,0,0,0,0,0,0,0,7
2016/9/30 22:16,1200517,93,190,166,0,4,473,58,28,0,267,29,0,124,26,31,0,2,49,0,65,20,0,0,0,0,0,0,0,7
2016/9/30 22:17,1200517,93,0,0,0,0,473,58,24,0,267,29,0,124,26,0,0,2,49,0,43,5,0,0,0,0,0,0,0,7
2016/9/30 22:18,1200517,93,190,166,0,4,473,58,24,0,184,29,0,124,14,31,6,11,49,0,43,5,0,0,0,0,0,0,0,7
2016/9/30 22:19,1200517,13,0,166,0,4,473,58,24,0,184,29,0,124,26,31,0,11,49,0,43,4,0,0,0,0,0,0,0,7
2016/9/30 22:20,1200517,93,0,0,0,0,473,58,24,0,184,0,0,124,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,7
2016/9/30 22:21,1200517,93,190,166,0,4,473,58,24,0,184,29,0,124,26,31,0,2,49,0,43,4,0,0,0,0,0,0,0,7
2016/9/30 22:22,29001,93,190,0,0,4,473,58,24,0,184,29,0,6,26,31,6,2,49,0,43,4,0,0,0,0,0,0,0,7
2016/9/30 22:23,1200517,93,190,166,0,0,473,58,24,0,6,29,0,124,14,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 22:24,1200517,13,0,0,0,4,473,58,24,0,6,0,0,6,26,31,0,11,49,0,43,4,0,0,0,0,0,0,0,0
2016/9/30 22:25,1200517,93,0,0,0,4,473,58,24,0,6,0,0,124,26,31,6,11,49,0,43,4,0,0,0,0,0,0,0,0
